Country,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85To89,IncidencesAge90AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85To89,IncidenceRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,StandardisedIncidenceRatioQF
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,1997,5,7,4,2,3,6,8,10,9,10,12,23,26,24,26,16,2,3,0,196,3.22793063822645,4.21923125606514,2.44980952730925,1.25442970489541,1.87354800029977,3.22355343039811,4.04633048404228,5.25767883994574,5.24582519744703,5.92438119838383,7.62902590054293,17.4159302757017,21.3126982695728,22.030475491096,29.3884932745563,26.1288478811137,5.89831308245842,19.3012931866435,0,8.02514983691749,6.94091849825782,9.23072276207022,9.42403807555189,8.11720535609835, ,10.8269820154325, ,6.32253957218947,5.41244913483556, ,7.30231336153039, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,1998,4,4,5,4,5,4,5,8,11,11,13,27,17,29,17,14,10,5,0,193,2.63299938124515,2.43896490329504,3.02398016269013,2.48074323067191,3.25985617514555,2.2461058140449,2.55683852030641,4.15711828560442,6.3000063000063,6.63409927024908,7.94878536445181,20.1937100332822,13.7531551355899,26.5777077185329,19.1491039345776,21.8739746574379,30.7824909191652,30.9291104787826,0,7.91310833045304,6.83604305108251,9.11170263776522,9.48337319197687,8.15212101878407, ,10.9138325819665, ,6.0999244644516,5.21168050759901, ,7.05703371419459, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,1999,9,5,4,7,3,5,9,16,11,13,16,14,27,28,29,18,10,4,0,228,6.04408150108122,3.07210223956253,2.40598609340038,4.35786813091036,1.96687777821486,2.95929781781379,4.671417671454,8.24317362184441,6.17703378837482,7.88873246274091,9.54870436017713,10.273042801899,21.6537011789237,25.701749554809,32.5330940094234,26.9852930153067,31.6886903064296,24.2733175556769,0,9.3575507842079,8.18225164230321,10.6542749660886,10.9153789817456,9.50222736165427, ,12.4250648861885, ,7.34957480628593,6.34424719567589, ,8.42775793748211, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2000,5,3,1,1,6,5,10,3,20,22,21,25,25,22,27,23,8,4,0,231,3.43746562534375,1.87285791875542,.603587725440015,.622033676903267,3.89660994934407,3.1186846635563,5.34350737136842,1.53588597582515,11.0086693270951,13.3423090685249,12.2392600493067,18.1459222483523,19.9473390249741,20.1082187774203,30.115106629785,34.9379471677477,23.3276958068467,23.9578342117873,0,9.49864428440668,8.31313487982167,10.8057918240017,11.1074744562398,9.68875861537226, ,12.621711474932, ,7.04073278937178,6.0987950504715, ,8.04932191560565, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2001,2,6,6,2,6,3,8,11,9,13,26,21,28,45,23,12,8,6,2,237,1.4107157971955,3.83742125291804,3.62014975352814,1.24121067689424,3.80447533114787,1.95923485348189,4.34352976946716,5.65000770455596,4.87651578365609,7.77395724323516,14.94785498281,14.7909197839117,22.4679430598129,40.8144755339894,25.4875886524823,18.1285312868236,21.6374110837638,35.9690666027217,31.4119679597927,9.73812657345732,8.53769759537448,11.0600703043163,11.452898492277,9.98031161629797, ,13.0253414623402, ,7.24524442516355,6.29615905818997, ,8.25998461045729, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2002,4,7,3,7,3,7,10,13,12,11,20,19,28,29,24,19,8,3,0,227,2.89716512392624,4.54707850206242,1.81509066377866,4.32804075777811,1.85665393827245,4.74001042802294,5.618987683179,6.70179092474404,6.36969722705847,6.4424310220624,11.9774823332136,12.4057327543991,22.3738673229668,26.171867949389,26.2783313259608,28.6645344276145,19.9282582702272,17.7588350204227,0,9.31992085868085,8.14685982043582,10.6144571484479,10.5115962999702,9.16148529462999, ,11.9531538015739, ,7.14490217710108,6.16781636152192, ,8.19277781001133, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2003,12,8,4,4,1,4,9,5,10,8,16,29,31,23,24,20,13,6,1,228,8.85301777243318,5.27391390335553,2.45147609504373,2.45221250873601,.608980019365565,2.77652448547531,5.21448932767851,2.5920703384207,5.22862147394839,4.60503214888069,9.75359968788481,18.1737283090286,24.4668592445265,20.448261453249,26.0247234873129,29.8601054061721,31.1990016319478,36.7197062423501,17.1291538198013,9.35152505737038,8.17698274080864,10.6474142231359,10.8687045964747,9.45104063071634, ,12.3839899927785, ,7.29999456715173,6.25850012499613, ,8.42047172974547, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2004,3,5,3,2,1,0,4,9,12,13,26,31,29,24,23,26,12,3,2,228,2.22449615162166,3.33649187897877,1.84747265740467,1.22225481568397,.608613092484846,0,2.40782543265613,4.70072077718584,6.19054497430924,7.33365300538741,15.9343993037893,18.9023237663185,22.3632563985903,21.0539243637767,24.766868391015,38.3237769556181,27.5520044083207,18.5116623472788,33.1290376014577,9.31904358819146,8.148580912097,10.6104316288743,10.8452167628047,9.42358118459598, ,12.3652694941424, ,6.37120887031721,5.50149216451333, ,7.30381486801392, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2005,7,6,5,4,5,5,5,5,11,14,24,21,28,19,24,20,8,4,0,215,5.15615792575133,4.05238381477904,3.11016838451634,2.44265858960893,3.00856840281121,3.32927162195455,3.10125600868352,2.65913599353298,5.58497540072199,7.71643214224691,14.6736040205675,12.4736420064744,21.2913184648959,16.5508109897385,25.5172560444,29.042750929368,18.4855697021513,22.1006685452235,0,8.73528510751714,7.60659847385822,9.98425282223717,9.7421194135996,8.45933937875681, ,11.1141325367071, ,6.73007969930755,5.76052981438432, ,7.77393164309961, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2006,6,2,6,2,5,2,7,11,8,16,16,30,29,29,28,25,15,3,2,242,4.37292286164072,1.37808432497985,3.7891466210285,1.21271654569819,2.98423725879902,1.28974843456784,4.48289774510243,5.90176248088634,4.04661702816445,8.65313892614546,9.65501427131797,17.5801508376942,21.3546192250482,25.3902658973708,29.4160906015591,35.7209195993542,34.3894722362327,15.0180216259511,30.229746070133,9.77730767692382,8.58415421426155,11.0899178929213,11.2027255269725,9.78754064552926, ,12.7120754037042, ,6.85305178645393,5.92493219992363, ,7.84771487081902, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2007,4,3,3,3,0,7,5,8,8,23,21,29,23,30,26,12,10,3,4,222,2.84262516433927,2.11626775019575,1.90896769390339,1.79700977573318,0,4.32611490161179,3.28165815623318,4.37574524411189,4.03128275417238,12.1561912010317,12.378863973969,17.6870250423879,15.6224528609466,26.0394063015363,27.0346147047508,16.7452764366052,22.5524909226224,14.1282848262221,59.7193191997611,8.89224283994203,7.76090805522873,10.1421175015709,10.1548179178443,8.79074014723462, ,11.6158398619035, ,6.34177792788985,5.46272825994337, ,7.28544794827267, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2008,4,7,1,0,3,5,3,12,12,20,21,33,32,29,21,25,12,8,2,250,2.76437822222837,5.03130188530069,.641333974667308,0,1.74142204524214,3.00305711214016,1.9951584155782,6.71749571759648,6.06517025438335,10.3616205574552,12.1384476659499,20.4755286409213,20.8085419064526,24.7431828265247,21.419610163095,34.2020658047746,26.4795445518337,35.9744581347243,29.7663342759339,9.93915645981559,8.74518529891168,11.2506363064789,11.2129882239698,9.8191275546055, ,12.6980122690637, ,6.85656175703464,5.94862382882621, ,7.82804139881282, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2009,7,3,5,7,4,8,6,3,6,15,18,25,26,34,23,24,10,6,2,232,4.75359405664926,2.17536328566871,3.24332038167394,4.16213291474168,2.30757692884587,4.77241543876394,3.94029145022427,1.73135189727312,3.0567173911936,7.66029160176697,10.1819745111238,15.6043242703418,16.4599674599105,28.345852751632,23.0458612639152,32.3275862068966,21.5322337539296,25.5026140179368,28.8850375505488,9.1628257838758,8.02161388305106,10.4208642328244,10.2456595468643,8.92578737814217, ,11.6552149077188, ,6.66943575138364,5.73727325416574, ,7.670737966432, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2010,2,5,3,2,5,6,5,3,14,12,22,20,28,34,29,19,12,5,1,227,1.34830854692788,3.62799944854408,1.97281461461067,1.18907478091297,2.84268576951504,3.56070406988475,3.21157193599979,1.77923279481887,7.27635600091474,6.02830288203114,12.1734607488892,12.4676620016831,17.2545539697799,27.8965203193331,28.7601404288236,25.0075680798136,25.1809883537929,20.9564524917222,12.4548511645286,8.90817554678342,7.78693923863973,10.1455204444265,9.82853918819905,8.56775911532361, ,11.1745988546613, ,6.09888601455843,5.25455241559501, ,7.0052050021329, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2011,5,7,6,2,3,3,7,10,18,23,18,22,25,35,24,24,12,5,1,250,3.33898735191591,5.05076013940098,4.03317962437654,1.2021325832026,1.64749169389604,1.76064603972017,4.38475608228308,6.08017316333169,9.43035421458247,11.4880524254775,9.74569159217529,13.5168346030966,15.185752119931,27.6865878258118,23.841691170627,31.0125600868352,24.3991704282054,20.5279796362442,11.0472823685373,9.7264910710812,8.55806698171176,11.0099095452794,10.5677402014905,9.27753904543374, ,11.9407171366527, ,6.9973208891187,6.05631543141192, ,8.00528451264869, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2012,4,5,1,1,4,4,7,8,10,22,24,28,30,34,30,24,19,9,1,265,2.64923470232537,3.5426822355742,.694116667129411,.61326366658081,2.16513483377177,2.34070068875118,4.28637911186225,5.05858473445592,5.3706846548798,11.025413578298,12.7492748849909,16.8462598294918,19.0129731853702,24.7542773935202,29.5191333182458,30.6095119058247,37.3178300663865,36.2523161201966,10.1584721657863,10.2821180387151,9.08130435729626,11.5975464959244,11.2183798936816,9.88867106272004, ,12.6307502516439, ,6.73651640906764,5.86245088824055, ,7.67043163713052, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2013,7,2,4,4,5,10,6,5,8,19,21,18,23,38,33,20,14,8,4,249,4.6604837582141,1.38282940725017,2.84430286136868,2.48945095159263,2.71096749007786,5.74841487459833,3.59259924555416,3.24165921085048,4.41150520557614,9.59368230773503,10.9454240309391,10.6279337525463,14.8380395724064,26.4623955431755,31.9173630454967,24.9283310482363,26.7911818738518,31.4058022219605,38.7747188832881,9.62623904000495,8.46761323028955,10.8991357520892,10.4751220970684,9.18434417939732, ,11.8495344631273, ,6.65371394154718,5.74591927872254, ,7.62711338425218, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2014,5,10,3,3,3,5,8,5,9,14,26,29,33,30,35,27,9,13,3,270,3.3481096572875,6.78762209235239,2.15766799243378,1.89801341262812,1.63508232639513,2.82586457326619,4.76505310056049,3.23053762607173,5.13464171611137,7.14803582187095,13.3731785473642,16.7586465948164,21.4128593953787,20.3199718229724,32.960720238824,32.9420951172495,16.7841557569654,48.910794236051,27.304996814417,10.3984933738489,9.19503580886087,11.715695269585,11.2469376354271,9.92289492875254, ,12.6526946213031, ,7.10975152514107,6.1720028025358, ,8.11285015787174, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2015,6,4,2,1,0,4,7,14,11,14,16,29,25,39,24,27,16,5,1,245,4.01918490930039,2.68647494190498,1.43720492386407,.64198450249411,0,2.21247504051595,4.11764705882353,8.89086463658591,6.46450399623883,7.30822436248793,8.11268519739177,16.3776112406888,16.2077706535621,25.7447833807521,22.2382832045366,32.6469414652431,29.0803344238459,18.432500184325,8.75426770550643,9.38528670518593,8.2467772227571,10.6370447103849,9.9796102355158,8.7563924346118, ,11.2816376367531, ,6.19780195652162,5.34309568099231, ,7.11499348781817, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2016,4,6,1,2,6,9,5,12,15,13,14,25,28,29,28,15,20,10,2,244,2.71136808855328,3.93979985816721,.712347112500979,1.31049576054621,3.30236449297697,4.83483660938281,2.90183105539595,7.44102983852965,9.09482262064282,6.86298318041199,7.09115682093309,13.8322534954105,17.9021265168855,18.8965705982394,25.0292753130894,18.1785129976368,35.5865553993701,35.3519284476968,16.6430889573105,9.28638330764989,8.15764080806223,10.5276449257502,9.85217774957374,8.63984096960433, ,11.1429503276026, ,6.33041827627591,5.45926477857826, ,7.26511478371319, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2017,6,7,6,8,2,5,8,3,6,13,22,27,20,40,35,32,17,6,4,267,4.13462333581411,4.54179751369028,4.18176749372735,5.39541659360373,1.11646393542373,2.62638147665672,4.58478995930999,1.80477181668331,3.7623923799013,7.00959775692872,11.1461257080323,14.625664248918,12.5048456276807,27.142013801714,28.6057554780022,38.2724761096028,29.8067819195568,20.3652162107121,32.2893122376493,10.1124872173617,8.93577768197997,11.4010678856745,10.6949567679801,9.43350201334947, ,12.0344206716425, ,6.82153705505589,5.88694794196244, ,7.82397183834959, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female, ,1993,4,6,1,6,2,7,10,5,8,9,13,22,23,30,18,14,9,2,1,190,2.52946830576213,3.79513842767415,.633701513912917,3.94080904809757,1.0410106131032,3.38216535889606,4.95751410412763,2.77307894955769,4.72958592475229,5.35051840578332,8.93544484768503,15.5190778846086,16.4708072843936,22.7179790085874,14.7608738437315,15.5207201614155,12.6891028804264,5.06470156246043,5.62366437970982,7.18597026294222,6.20047181468132,8.28359345649819,7.75442163667684,6.68333046588449, ,8.90395257951325, ,5.46522038923169,4.63287735558901, ,6.36531161214983, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female, ,1994,7,8,4,3,2,3,2,9,7,12,16,11,19,22,20,13,9,4,0,171,4.43624794823532,5.02575700464882,2.53876374899243,1.98365468539237,1.07891159398399,1.46225909281446,.972862014116228,4.85345269231806,4.15311958611197,6.96039535045591,10.8756975740397,7.71680720609487,13.7258443200289,16.7360197180741,15.9736753829689,15.0708911533869,12.6740927461943,9.94357023889427,0,6.45558782091067,5.52424786165181,7.49898999129045,6.95480438250304,5.94503729883676, ,8.0426104772553, ,5.13288822703151,4.29262172726926, ,6.04714889095622, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female, ,1995,3,5,4,2,2,1,4,5,6,12,13,18,16,19,28,13,6,1,2,160,1.92538491653456,3.15855969677827,2.54333201927846,1.31584141479269,1.11744953318546,.496598301633808,1.91971741759613,2.62398320650748,3.54113918447565,6.80754502907389,8.79942059199794,12.6182080742511,11.6439004155417,14.4609857825677,23.1091743422139,14.4421978803297,8.43348091924942,2.41990126802826,10.4455006006163,6.03696812895869,5.13778069682067,7.04824889914667,6.62682417923195,5.63462206835751, ,7.69830573617533, ,4.43475777724885,3.69588631377343, ,5.23996059062538, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female, ,1996,8,3,2,3,2,11,4,9,9,4,12,15,20,20,29,10,7,5,2,175,5.27801968701343,1.90034586294706,1.27665007021575,1.95899177223456,1.16967956628282,5.55140601974282,1.92203274182776,4.61555030180571,5.24313586130158,2.23830068212213,7.97787469418147,10.6136831603303,14.6279027244469,15.2961331375428,24.3284508649184,10.7211012715226,9.96668280320073,11.9990400767939,10.136333688105,6.61583187469992,5.67191752418264,7.67193331447969,7.06445137295957,6.04946321110641, ,8.15699769101868, ,5.06148967387067,4.23943978770521, ,5.95530616034031, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female, ,1997,3,3,3,2,3,4,5,6,2,9,14,7,18,26,15,19,16,5,5,165,2.02967383141529,1.90032178782274,1.91215557297742,1.28370528694022,1.85267526307989,2.07404334750596,2.4030374393233,3.02474239277288,1.1373523574471,5.25231539570361,8.7000832722256,4.95929833013341,13.2283881209075,19.8520260519665,12.7577056542151,19.5531588642702,23.5000367188074,11.8702815630787,24.7892910262766,6.24759089108821,5.33066859109859,7.2769583778198,6.68296762719007,5.69726191195558, ,7.74616298477474, ,4.15093027744466,3.44582573766007, ,4.92069369673189, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female, ,1998,5,5,2,3,2,3,3,3,5,10,9,14,13,15,30,19,11,5,3,160,3.4608542772698,3.19085119146383,1.26551041198691,1.90992780472898,1.28154195127578,1.61947690895841,1.45118924959004,1.48606075016347,2.77014449073664,5.93866546309713,5.40407467230292,9.8083861701755,9.49646804438503,11.4809683814131,25.6537428810864,18.9054726368159,16.8381092334068,11.7577895355673,14.3636885952313,6.06501928107536,5.16165371797797,7.08099903096825,6.50215219454197,5.52994623292215, ,7.55192476062245, ,4.18724979983103,3.45044445712687, ,4.99429379872704, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female, ,1999,3,2,5,3,2,7,4,4,5,8,10,8,19,28,19,17,16,7,1,168,2.12156571549804,1.2845627669482,3.15722341144304,1.91026832902462,1.29152244666012,3.95326115807962,1.96224637965543,1.95135277531148,2.70219147728808,4.76831928665943,5.86733945492416,5.5366387066412,13.8001162115049,21.577134402429,16.2990795309296,16.4313122819227,25.4797356477427,16.4465955547202,4.63585369245747,6.37470758874788,5.44718616553277,7.41488793265267,6.74480673425548,5.75990744886776, ,7.80629599352957, ,4.33596268247264,3.60490009876265, ,5.13351797931631, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female, ,2000,4,2,4,1,2,7,7,11,4,11,15,19,20,24,21,25,10,8,1,196,2.90366369767054,1.30583250086511,2.54439977609282,.636403556223072,1.285140562249,4.12619070074507,3.50718973896488,5.29530979969287,2.10938200380743,6.52946867932592,8.60664203254458,13.083507206258,14.5026322277493,18.5715391163043,17.961306214612,24.9137982580272,15.1192150103567,18.748974665448,4.4738725841088,7.44959927997342,6.44312723098472,8.5687104962972,7.86304305619868,6.79665365743629, ,9.00600363665425, ,5.08877515205409,4.3001156977338, ,5.94285735922997, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female, ,2001,2,5,6,0,1,2,8,10,4,11,9,19,16,18,22,16,10,5,2,166,1.48711047000126,3.34542145619505,3.81718241042345,0,.634171708331748,1.2363690314285,4.05978026439319,4.79519713055404,2.05835434570061,6.43338811460788,5.08632625957218,12.8240606375583,11.684887788562,13.9309181248984,18.8133882912313,16.0930176419706,14.46006131066,11.7019284778131,8.68885220262403,6.31066650902672,5.38716900920385,7.34705168704615,6.63971231509043,5.66417760577527, ,7.69161555817471, ,4.36232348982743,3.63200542830091, ,5.1585527780402, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female, ,2002,5,4,4,1,2,3,7,8,7,5,7,7,16,16,20,22,19,8,2,163,3.79590194426098,2.73224043715847,2.53591489469613,.637405504633938,1.23766971545973,1.95196856029306,3.63357003446701,3.83270253437455,3.53916081441146,2.8498472481875,4.11684790599472,4.40828253312509,11.6758492355967,12.4230354134153,16.9664065151001,22.4256386210271,25.605088674465,19.1809724753045,9.44688488970762,6.19687745807888,5.28206025604274,7.22461289690073,6.38387317722435,5.43726543269927, ,7.4053266468329, ,4.09384550528552,3.35297346257924, ,4.90756616265519, ,100, 
